date,mess,meal,excellent,good,okay,poor,day,score,votes
2024-02-27,1,breakfast,7.8125,40.625,21.875,29.6875,Tuesday,2.96875,64
2024-02-29,2,lunch,1.0869565217391304,43.47826086956522,31.52173913043478,23.913043478260867,Thursday,2.9782608695652173,92
2024-02-29,1,lunch,3.6363636363636362,1.8181818181818181,36.36363636363636,58.18181818181818,Thursday,1.9272727272727272,55
2024-03-01,2,breakfast,3.389830508474576,1.694915254237288,27.11864406779661,67.79661016949152,Friday,1.728813559322034,59
2024-03-01,1,breakfast,5.797101449275362,43.47826086956522,14.492753623188406,36.231884057971016,Friday,2.8260869565217392,69
2024-03-02,2,breakfast,3.9215686274509802,43.13725490196078,23.52941176470588,29.41176470588235,Saturday,2.9215686274509802,51
2024-03-02,2,lunch,30.88235294117647,17.647058823529413,33.82352941176471,17.647058823529413,Saturday,3.4411764705882355,68
2024-03-02,1,dinner,4.0,0.0,4.0,92.0,Saturday,1.24,25
2024-03-02,2,dinner,2.0833333333333335,0.0,2.0833333333333335,95.83333333333334,Saturday,1.125,48
2024-03-03,2,breakfast,1.9607843137254901,25.49019607843137,50.98039215686274,21.56862745098039,Sunday,2.8627450980392157,51
2024-03-03,2,lunch,1.1363636363636365,18.181818181818183,47.727272727272734,32.95454545454546,Sunday,2.5454545454545454,88
2024-03-03,1,dinner,4.878048780487805,7.317073170731707,31.70731707317073,56.09756097560975,Sunday,2.048780487804878,41
2024-03-03,2,dinner,6.666666666666667,8.88888888888889,31.111111111111114,53.333333333333336,Sunday,2.1555555555555554,45
2024-03-04,1,breakfast,4.285714285714286,34.285714285714285,18.571428571428573,42.85714285714286,Monday,2.5714285714285716,70
2024-03-04,2,breakfast,8.641975308641975,33.33333333333333,38.2716049382716,19.753086419753085,Monday,3.111111111111111,81
2024-03-04,1,dinner,3.1746031746031744,9.523809523809524,68.25396825396825,19.047619047619047,Monday,2.7777777777777777,63
2024-03-04,2,dinner,2.7027027027027026,8.108108108108109,31.08108108108108,58.108108108108105,Monday,1.972972972972973,74
2024-03-05,1,dinner,4.081632653061225,8.16326530612245,6.122448979591837,81.63265306122449,Tuesday,1.530612244897959,49
2024-03-05,2,dinner,4.938271604938271,9.876543209876543,27.160493827160494,58.02469135802469,Tuesday,2.037037037037037,81
2024-03-06,1,breakfast,2.9411764705882355,38.23529411764706,32.352941176470594,26.47058823529412,Wednesday,2.911764705882353,34
2024-03-06,2,breakfast,7.142857142857143,7.142857142857143,14.285714285714286,71.42857142857143,Wednesday,1.7857142857142858,28
2024-03-06,1,lunch,3.389830508474576,67.79661016949152,11.864406779661017,16.94915254237288,Wednesday,3.406779661016949,59
2024-03-06,2,lunch,6.557377049180328,37.704918032786885,26.229508196721312,29.508196721311478,Wednesday,2.918032786885246,61
2024-03-06,1,dinner,6.25,15.625,46.875,31.25,Wednesday,2.65625,32
2024-03-06,2,dinner,3.4482758620689653,31.034482758620687,34.48275862068965,31.034482758620687,Wednesday,2.7586206896551726,58
2024-03-08,2,lunch,4.081632653061225,18.367346938775512,22.448979591836736,55.10204081632653,Friday,2.163265306122449,49
2024-03-08,1,lunch,2.7027027027027026,16.216216216216218,43.24324324324324,37.83783783783784,Friday,2.4594594594594597,37
2024-03-08,2,dinner,2.0408163265306123,30.612244897959183,46.93877551020408,20.408163265306122,Friday,2.938775510204082,49
2024-03-08,1,dinner,2.857142857142857,2.857142857142857,22.857142857142858,71.42857142857143,Friday,1.6571428571428573,35
2024-03-08,1,dinner,8.823529411764707,17.647058823529413,38.23529411764706,35.294117647058826,Friday,2.6470588235294117,34
2024-03-08,2,dinner,3.508771929824561,21.052631578947366,10.526315789473683,64.91228070175438,Friday,1.9824561403508771,57
2024-03-09,2,breakfast,1.36986301369863,15.068493150684931,32.87671232876712,50.68493150684931,Saturday,2.164383561643836,73
2024-03-09,2,lunch,8.51063829787234,21.27659574468085,25.53191489361702,44.680851063829785,Saturday,2.4893617021276597,47
2024-03-09,1,lunch,6.25,27.083333333333336,50.0,16.666666666666668,Saturday,3.0625,48
2024-03-10,1,breakfast,9.30232558139535,46.51162790697675,41.86046511627907,2.3255813953488373,Sunday,3.604651162790698,43
2024-03-10,2,breakfast,5.769230769230769,15.384615384615385,50.0,28.846153846153847,Sunday,2.6923076923076925,52
2024-03-10,1,lunch,4.878048780487805,41.46341463414634,9.75609756097561,43.90243902439024,Sunday,2.6341463414634148,41
2024-03-10,2,lunch,9.523809523809524,19.047619047619047,14.285714285714285,57.14285714285714,Sunday,2.238095238095238,63
2024-03-10,1,dinner,5.882352941176471,20.58823529411765,29.411764705882355,44.117647058823536,Sunday,2.4411764705882355,34
2024-03-10,2,dinner,3.9215686274509802,19.6078431372549,50.98039215686274,25.49019607843137,Sunday,2.764705882352941,51
2024-03-10,1,dinner,28.571428571428573,34.285714285714285,28.571428571428573,8.571428571428571,Sunday,3.742857142857143,35
2024-03-10,2,dinner,53.333333333333336,23.333333333333336,5.0,18.333333333333336,Sunday,3.933333333333333,60
2024-03-12,1,breakfast,4.545454545454546,15.90909090909091,50.00000000000001,29.545454545454547,Tuesday,2.659090909090909,44
2024-03-12,2,breakfast,2.9411764705882355,25.0,44.117647058823536,27.94117647058824,Tuesday,2.75,68
2024-03-12,1,lunch,3.225806451612903,32.25806451612903,29.032258064516128,35.483870967741936,Tuesday,2.6774193548387095,31
2024-03-12,2,lunch,4.0,42.0,18.0,36.0,Tuesday,2.78,50
2024-03-12,1,dinner,2.6315789473684212,10.526315789473685,15.789473684210527,71.05263157894737,Tuesday,1.736842105263158,38
2024-03-12,2,dinner,4.918032786885246,4.918032786885246,37.704918032786885,52.459016393442624,Tuesday,2.098360655737705,61
2024-03-14,2,breakfast,3.0303030303030303,12.121212121212121,9.09090909090909,75.75757575757575,Thursday,1.6666666666666667,33
2024-03-14,1,breakfast,4.3478260869565215,13.043478260869565,15.217391304347824,67.39130434782608,Thursday,1.8695652173913044,46
2024-03-14,1,lunch,2.380952380952381,28.57142857142857,28.57142857142857,40.476190476190474,Thursday,2.5238095238095237,42
2024-03-14,2,lunch,2.985074626865672,59.701492537313435,22.388059701492537,14.925373134328359,Thursday,3.3582089552238807,67
2024-03-14,1,dinner,6.0606060606060606,12.121212121212121,30.303030303030305,51.515151515151516,Thursday,2.212121212121212,33
2024-03-14,2,dinner,1.9607843137254901,5.88235294117647,9.80392156862745,82.35294117647058,Thursday,1.4509803921568627,51
2024-03-16,2,breakfast,6.0,12.0,56.0,26.0,Saturday,2.72,50
2024-03-16,2,lunch,2.380952380952381,21.428571428571427,38.095238095238095,38.095238095238095,Saturday,2.5,42
2024-03-16,1,lunch,2.272727272727273,50.00000000000001,40.909090909090914,6.818181818181818,Saturday,3.409090909090909,44
2024-03-17,1,breakfast,0.0,20.930232558139537,34.88372093023256,44.18604651162791,Sunday,2.3255813953488373,43
